loan_id,dob_ssn,zipcode,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,event_timestamp,created_timestamp,city,state,location_type,tax_returns_filed,population,total_wages,credit_card_due,mortgage_due,student_loan_due,vehicle_loan_due,hard_pulls,missed_payments_2y,missed_payments_1y,missed_payments_6m,bankruptcies
38306,19900727_1407,18091,69,114440,OWN,11.0,DEBTCONSOLIDATION,4375,13.55,0,2020-09-02 09:03:28.637000+00:00,2020-09-01 11:01:59.885000+00:00,STEWARTSVILLE,IN,PRIMARY,1418,2264,8664304,1795,1809677,3508,5540,5,0,0,0,0
37942,19741025_1885,19490,48,24543,RENT,3.0,HOMEIMPROVEMENT,12600,7.49,0,2020-09-04 10:55:09.562000+00:00,2020-08-27 06:31:58.188000+00:00,DELRAY BEACH,NJ,PRIMARY,1050,745,45156142,7580,992025,46551,16785,4,0,0,0,0
38206,19691004_9711,8340,84,69000,MORTGAGE,21.0,DEBTCONSOLIDATION,11500,11.09,0,2020-09-09 16:56:57.423000+00:00,2020-09-01 12:15:24.815000+00:00,OSHKOSH,FL,PRIMARY,3158,15060,122605207,9606,1163888,19700,1091,0,6,0,0,2
37909,19511111_5621,12477,47,667680,RENT,4.0,PERSONAL,8800,7.43,0,2020-09-04 06:56:33.538000+00:00,2020-08-28 21:22:54.737000+00:00,KINGSPORT,NC,PRIMARY,5031,35541,185755353,1001,1217172,36480,14069,9,2,0,1,1
38176,19681127_9514,7711,70,42996,MORTGAGE,6.0,HOMEIMPROVEMENT,9600,19.47,0,2020-09-09 18:47:04.819000+00:00,2020-08-30 20:29:24.568000+00:00,WEXFORD,FL,PRIMARY,726,12877,10546066,5510,1629060,25688,17756,8,3,0,0,0
38239,19681004_7493,95501,73,43200,RENT,6.0,HOMEIMPROVEMENT,3275,13.92,0,2020-09-03 15:38:51.904000+00:00,2020-09-04 16:07:10.518000+00:00,LAKE CITY,FL,PRIMARY,2317,559,1212621960,8152,1409376,11270,20158,6,3,2,0,0
37922,19740428_2565,98290,57,88000,OTHER,30.0,PERSONAL,5400,14.79,0,2020-09-12 15:36:42.170000+00:00,2020-09-01 15:18:57.142000+00:00,SPRINGVIEW,NJ,PRIMARY,14306,4903,218341968,5600,1715109,25206,6135,1,1,2,0,0
37787,19981215_8450,95543,65,156000,OTHER,27.0,VENTURE,6000,16.77,1,2020-08-26 05:26:57.109000+00:00,2020-09-06 03:54:34.740000+00:00,ATHENS,KY,PRIMARY,3583,4485,44984750,5994,1317813,35199,17995,0,1,2,0,2
38018,19531113_5514,88058,63,74500,RENT,13.0,DEBTCONSOLIDATION,10750,12.84,1,2020-09-05 09:51:42.013000+00:00,2020-09-04 17:02:14.216000+00:00,DENISON,AR,PRIMARY,1348,1553,51366338,9520,1940913,45354,25250,9,6,0,0,2
38607,19511029_1809,11731,46,36700,OTHER,11.0,MEDICAL,3000,10.65,0,2020-09-02 04:28:10.147000+00:00,2020-09-01 00:19:36.741000+00:00,SLIPPERY ROCK,NY,PRIMARY,1074,17540,9547507,3675,1907109,8676,24545,2,0,0,1,0
37677,19580917_1321,57105,73,83768,MORTGAGE,24.0,PERSONAL,6300,11.66,0,2020-08-30 14:40:41.147000+00:00,2020-09-02 05:04:52.612000+00:00,HAIKU,NJ,PRIMARY,16603,39234,22673894,3170,1871575,21674,8184,1,7,0,1,0
38416,19780511_9479,33321,56,120000,RENT,6.0,HOMEIMPROVEMENT,5600,15.58,0,2020-09-01 22:02:44.261000+00:00,2020-08-30 01:13:06.910000+00:00,PLAINVIEW,MI,PRIMARY,14134,22622,7593783,7666,1035906,27182,2850,2,1,0,0,2
37799,19691221_9183,38551,40,72500,MORTGAGE,9.0,EDUCATION,4350,6.62,0,2020-08-26 08:12:08.203000+00:00,2020-09-03 05:14:49.993000+00:00,HENDRICKS,PA,PRIMARY,913,17338,103262134,8108,980261,28790,2582,1,1,2,0,1
37903,19771009_6339,24872,84,146000,MORTGAGE,3.0,MEDICAL,24500,13.48,0,2020-08-30 11:18:47.588000+00:00,2020-08-29 02:16:34.459000+00:00,MIDDLE GRANVILLE,UT,PRIMARY,3736,1261,64608547,3043,1686284,34066,4771,3,1,2,0,0
37676,19950712_7342,51557,66,15840,MORTGAGE,31.0,VENTURE,6500,15.23,0,2020-08-26 16:09:20.252000+00:00,2020-09-06 17:03:47.745000+00:00,FITZGERALD,NC,PRIMARY,562,1798,276106055,1221,1369521,4466,29469,0,4,0,0,0
38127,19990119_7587,96764,41,224000,OWN,7.0,VENTURE,4650,16.0,0,2020-08-30 18:57:38.405000+00:00,2020-09-04 00:12:46.419000+00:00,MONTPELIER,SD,PRIMARY,397,27210,59286612,6466,1291407,789,28213,8,1,0,0,1
37849,19960226_1124,37153,76,82500,OWN,7.0,MEDICAL,4600,14.35,0,2020-09-05 23:19:16.250000+00:00,2020-08-30 02:44:53.073000+00:00,COCHRAN,VA,PRIMARY,267,2445,12173540,9205,1333353,49041,22841,0,1,0,0,0
38477,19730903_1857,30434,49,72900,OWN,18.0,HOMEIMPROVEMENT,34000,15.57,0,2020-09-02 01:24:37.820000+00:00,2020-08-26 16:27:41.485000+00:00,CELINA,FL,PRIMARY,5944,5901,4149281,4610,1001597,27309,19873,1,0,0,0,1
38380,19470405_7434,48846,57,19200,OWN,18.0,MEDICAL,5400,13.57,0,2020-09-03 04:56:28.761000+00:00,2020-09-02 17:37:23.152000+00:00,YONKERS,IL,PRIMARY,726,9777,12020675,3038,482502,37005,27442,7,3,0,1,2
37220,19601215_6151,61232,48,201000,MORTGAGE,34.0,PERSONAL,13000,13.49,0,2020-09-04 14:53:45.587000+00:00,2020-08-31 20:57:43.182000+00:00,CAMBRIA,MN,PRIMARY,298,23954,49185626,9827,1355405,11196,26809,9,4,1,0,1
38614,19960220_9156,92708,47,42000,MORTGAGE,3.0,VENTURE,17625,11.22,0,2020-08-28 16:47:36.247000+00:00,2020-08-26 05:45:18.341000+00:00,OCEANSIDE,CO,PRIMARY,16142,61265,10576110,2070,1760582,32008,13579,1,6,2,0,1
38454,19660604_9123,24818,38,51600,OTHER,3.0,VENTURE,1300,13.49,0,2020-09-02 09:58:32.335000+00:00,2020-08-26 14:19:12.856000+00:00,CORNISH,CT,PRIMARY,14011,3916,27199738,6091,1929428,42733,11177,3,0,0,0,1
38345,19801114_3292,28697,43,200000,RENT,1.0,EDUCATION,8400,13.43,0,2020-08-28 07:00:16.801000+00:00,2020-09-06 14:00:15.418000+00:00,SPRING ARBOR,NJ,PRIMARY,1646,4903,8664304,1053,292474,38622,3410,8,2,0,0,0
37317,19781124_8978,14478,62,100111,RENT,0.0,EDUCATION,2775,13.85,0,2020-08-26 05:45:18.341000+00:00,2020-08-29 10:32:07.742000+00:00,PALO ALTO,UT,PRIMARY,3693,19379,232126369,181,1328869,17091,3673,0,0,2,0,2
38234,19590417_7971,23921,36,74400,OWN,15.0,MEDICAL,7200,9.62,0,2020-09-02 05:59:56.310000+00:00,2020-09-06 05:26:20.904000+00:00,MAPLE RAPIDS,NY,PRIMARY,946,3179,26061126,4975,1904413,23352,13932,0,1,1,0,0
38476,19741109_3158,80923,57,260000,OTHER,6.0,MEDICAL,16000,10.37,0,2020-08-30 04:35:00.469000+00:00,2020-08-27 01:19:57.232000+00:00,BOYNTON,UT,PRIMARY,29217,1233,37015555,1961,1995183,19700,9195,0,0,0,0,1
38492,19930205_5592,55954,53,138000,OTHER,17.0,VENTURE,2800,16.49,1,2020-08-30 10:05:22.657000+00:00,2020-08-26 07:17:04.505000+00:00,LITTLETON,GA,PRIMARY,468,13876,5429394,8157,895432,15677,22957,1,0,0,0,0
38241,19731012_3750,8080,84,200000,RENT,7.0,VENTURE,10000,10.71,0,2020-09-01 13:47:10.979000+00:00,2020-09-04 15:12:06.820000+00:00,ALLENTOWN,WY,PRIMARY,806,2848,257437908,8661,805330,40859,1609,1,0,1,0,0
38102,19710914_9160,66016,36,182500,RENT,3.0,PERSONAL,7425,14.59,0,2020-09-05 08:19:55.849000+00:00,2020-09-02 22:31:02.874000+00:00,BRISBANE,NV,PRIMARY,16541,7051,498932754,3013,337411,36372,28421,3,2,2,0,0
38330,19651026_5993,95386,43,83200,RENT,11.0,EDUCATION,2100,7.43,1,2020-09-04 06:56:33.538000+00:00,2020-09-01 21:26:01.795000+00:00,SHELBYVILLE,VT,PRIMARY,528,12274,13054354,310,1623521,35816,3738,8,1,0,0,2
37951,19890515_1199,53719,43,71000,RENT,4.0,PERSONAL,4800,14.54,0,2020-09-05 19:57:22.691000+00:00,2020-08-27 15:42:35.168000+00:00,MILLER PLACE,NJ,PRIMARY,6598,7503,125171580,8877,497099,49892,4178,3,1,0,1,0
37919,19850926_1053,6355,41,72000,MORTGAGE,9.0,VENTURE,35000,9.91,0,2020-08-30 17:44:13.474000+00:00,2020-09-04 13:21:59.424000+00:00,IOWA CITY,AR,PRIMARY,495,1386,99113904,9196,1207609,28666,2318,0,6,0,1,0
38214,19630319_8969,41002,45,95004,RENT,2.0,DEBTCONSOLIDATION,9875,14.46,1,2020-08-29 04:25:03.088000+00:00,2020-08-29 20:19:27.187000+00:00,SHREVEPORT,CA,PRIMARY,15059,1013,103262134,96,1780413,28790,9995,0,1,2,0,0
38389,19650625_7613,53530,42,18720,RENT,3.0,EDUCATION,4925,7.05,0,2020-08-28 21:04:33.504000+00:00,2020-08-29 03:29:59.390000+00:00,WILLIAMSTOWN,IN,PRIMARY,14456,3385,11124768,7960,1983605,3980,12236,10,0,0,0,0
38189,19970622_1631,79765,38,105201,MORTGAGE,0.0,DEBTCONSOLIDATION,9000,13.06,0,2020-09-05 02:49:33.661000+00:00,2020-09-03 01:34:35.201000+00:00,BERRIEN CENTER,MD,PRIMARY,543,798,442724945,1637,344434,4225,13463,3,1,1,0,2
38332,19860818_6162,28745,36,78000,RENT,31.0,DEBTCONSOLIDATION,14000,9.99,0,2020-09-12 22:02:08.056000+00:00,2020-09-01 21:44:23.028000+00:00,MILLER PLACE,NY,PRIMARY,7681,23756,17275172,1053,1037263,45997,7387,6,5,0,0,0
37867,19720311_3508,61563,37,69228,RENT,24.0,EDUCATION,19425,6.92,0,2020-08-31 03:49:54.152000+00:00,2020-08-31 01:04:43.058000+00:00,LODI,GA,PRIMARY,927,6689,7634682,776,1141491,34873,25440,1,6,0,0,0
37983,19951019_2875,59086,38,64000,RENT,9.0,VENTURE,7475,16.32,0,2020-09-04 18:34:00.379000+00:00,2020-09-02 01:42:59.053000+00:00,WATERFORD,NY,PRIMARY,3383,568,172618559,5005,427780,20816,12978,3,1,2,0,1
37720,19780511_9479,49102,36,69228,OWN,11.0,DEBTCONSOLIDATION,2000,19.47,0,2020-08-30 01:49:49.375000+00:00,2020-09-05 14:27:00.503000+00:00,TROUTMAN,KS,PRIMARY,836,18541,315061217,753,1094075,10903,7447,7,1,1,0,0
37803,19851212_8722,20769,49,104000,OWN,27.0,MEDICAL,21600,14.74,0,2020-09-02 10:53:36.033000+00:00,2020-08-27 19:04:28.727000+00:00,RICHARDS,PA,PRIMARY,566,1578,41883271,9736,359464,24031,15724,3,0,1,1,0
37872,19531113_5514,68461,62,31000,MORTGAGE,14.0,VENTURE,1500,11.48,0,2020-09-01 00:01:15.508000+00:00,2020-09-04 07:51:37.236000+00:00,VOLIN,KS,PRIMARY,1589,1625,130859298,8696,280033,15013,13685,8,3,2,0,2
38029,19511114_9257,43623,65,107000,MORTGAGE,23.0,PERSONAL,7600,10.74,1,2020-09-05 15:40:25.433000+00:00,2020-08-26 06:40:22.039000+00:00,MOSELLE,ME,PRIMARY,4954,1403,236574730,2770,980261,32039,24352,1,6,0,0,2
38568,19980307_2303,98614,37,96000,MORTGAGE,9.0,EDUCATION,15200,6.54,0,2020-09-04 16:07:10.518000+00:00,2020-08-25 21:48:06.292000+00:00,TAYLOR,TX,PRIMARY,8943,546,477905843,8778,1500860,32008,11240,9,2,0,0,0
37911,19720608_7642,53179,53,57000,RENT,17.0,EDUCATION,2000,9.63,1,2020-09-06 04:12:55.973000+00:00,2020-09-05 00:59:26.265000+00:00,TETON VILLAGE,MO,PRIMARY,7640,13790,12015874,7259,1089546,49365,26319,0,3,0,1,2
38074,19680110_4949,25411,62,37200,MORTGAGE,38.0,EDUCATION,3100,16.02,0,2020-08-30 14:40:41.147000+00:00,2020-09-03 23:17:42.721000+00:00,BAINBRIDGE,OH,PRIMARY,6973,1210,996277136,4232,819835,31739,21091,5,7,0,0,0
38629,19650301_7810,12173,37,62004,OWN,17.0,PERSONAL,30000,12.53,0,2020-08-26 13:05:47.925000+00:00,2020-08-28 18:01:01.177000+00:00,WEST JORDAN,FL,PRIMARY,869,25687,86104206,1270,1129450,31588,15917,8,4,0,0,0
37832,19750822_8385,45439,59,125004,MORTGAGE,17.0,PERSONAL,2000,6.91,1,2020-08-26 14:55:55.321000+00:00,2020-09-02 21:54:20.409000+00:00,PLEASANT HILL,NJ,PRIMARY,1241,1245,39548326,9633,1118363,25515,12935,6,3,3,0,0
38339,19970622_1631,60408,46,150750,OWN,16.0,VENTURE,11200,14.5,0,2020-08-30 20:47:45.801000+00:00,2020-09-02 08:26:46.172000+00:00,KLONDIKE,NH,PRIMARY,412,19379,115339961,7554,1402193,49941,26381,6,1,2,0,0
38576,19721022_7325,3755,61,499800,MORTGAGE,8.0,HOMEIMPROVEMENT,12500,14.96,0,2020-08-27 05:18:33.257000+00:00,2020-08-30 21:24:28.266000+00:00,WAVERLY,OK,PRIMARY,405,5219,365984156,7667,1044355,47863,12935,5,7,2,1,0
38297,19930619_6093,31750,59,114440,MORTGAGE,1.0,HOMEIMPROVEMENT,8150,14.72,0,2020-08-26 22:16:24.905000+00:00,2020-08-31 19:44:18.251000+00:00,SAN BERNARDINO,IL,PRIMARY,256,1472,665454380,1881,426455,4225,10251,0,0,1,0,0
37847,19560606_1287,85351,64,116000,RENT,2.0,MEDICAL,9200,14.42,0,2020-09-02 03:51:27.682000+00:00,2020-08-31 00:09:39.360000+00:00,ROGUE RIVER,WY,PRIMARY,1196,630,494470123,2169,258523,11764,25645,0,7,0,1,0
38499,19570328_3938,12866,66,182004,MORTGAGE,13.0,MEDICAL,12800,11.36,0,2020-08-30 13:08:54.984000+00:00,2020-08-31 13:00:31.132000+00:00,LOWELL,OR,PRIMARY,713,772,126414826,4089,8767,46925,15074,1,0,0,0,2
37710,19691126_4755,43205,54,52000,OWN,14.0,EDUCATION,7200,6.17,0,2020-09-03 00:39:31.503000+00:00,2020-08-28 10:03:49.128000+00:00,EATONTOWN,CO,PRIMARY,337,1602,642746625,7581,1906988,11127,17364,0,2,0,0,0
38567,19690910_4495,55922,42,145000,RENT,1.0,HOMEIMPROVEMENT,30000,7.05,0,2020-09-06 03:54:34.740000+00:00,2020-09-05 10:28:24.478000+00:00,TUMWATER,MI,PRIMARY,619,2141,19921931,2550,1917763,23484,22229,4,5,0,0,0
38139,19450130_2321,92051,64,800000,RENT,2.0,MEDICAL,7500,7.88,0,2020-08-28 00:53:12.148000+00:00,2020-09-05 04:02:58.592000+00:00,GLENOLDEN,SD,PRIMARY,5411,8960,232126369,1973,1623620,10096,12443,8,0,3,1,0
37309,19530514_3745,29554,45,62962,MORTGAGE,41.0,PERSONAL,9925,15.33,0,2020-09-06 06:58:07.067000+00:00,2020-09-01 02:09:44.137000+00:00,DAWSON,ME,PRIMARY,42217,8609,54485893,1919,839882,28393,4128,6,1,0,1,1
37225,19770816_4450,27526,49,49000,MORTGAGE,10.0,VENTURE,15250,6.99,0,2020-08-31 04:26:36.618000+00:00,2020-08-29 08:42:00.346000+00:00,FITZGERALD,PA,PRIMARY,4982,704,26754834,5086,1343596,32690,7159,2,5,2,0,1
38197,19660315_5107,29431,45,76500,OWN,20.0,MEDICAL,22750,19.03,0,2020-09-04 09:41:44.632000+00:00,2020-08-31 02:36:29.222000+00:00,NORMAN,FL,PRIMARY,10275,20486,148910536,9014,1300473,29288,24300,0,0,0,0,0
38538,19930205_5592,36610,38,74880,MORTGAGE,0.0,PERSONAL,6300,12.18,0,2020-09-02 09:58:32.335000+00:00,2020-08-30 02:26:31.841000+00:00,NORTH ANSON,TX,PRIMARY,24924,1663,280017244,7637,1561213,17372,8965,6,3,0,0,1
38111,19530111_6524,22539,65,43500,MORTGAGE,3.0,MEDICAL,7925,13.8,0,2020-09-05 00:22:43.800000+00:00,2020-08-28 19:32:47.341000+00:00,BONITA SPRINGS,MS,PRIMARY,681,1671,55592021,7706,444845,24825,11551,1,1,0,0,2
38235,19750321_5092,61833,78,205000,MORTGAGE,5.0,DEBTCONSOLIDATION,4375,12.73,0,2020-09-09 18:28:43.586000+00:00,2020-09-03 22:22:39.023000+00:00,MILWAUKEE,CO,PRIMARY,328,13181,1081603665,2068,1984292,26217,10773,1,1,3,1,0
38603,19640124_8513,28452,39,60900,OWN,13.0,PERSONAL,11600,8.49,0,2020-08-31 11:47:06.202000+00:00,2020-09-06 03:36:13.508000+00:00,ALSIP,WV,PRIMARY,279,1975,26040694,1660,273196,14750,25440,1,6,0,0,0
38614,19670111_7108,70570,144,120996,MORTGAGE,6.0,MEDICAL,2100,11.83,0,2020-09-03 01:52:56.434000+00:00,2020-08-27 16:56:00.098000+00:00,MABELVALE,NY,PRIMARY,570,12043,17610486,8275,365567,17991,22279,3,0,0,0,2
38470,19770827_9862,15436,51,182004,RENT,0.0,MEDICAL,1600,12.8,0,2020-09-02 08:08:24.939000+00:00,2020-09-02 08:26:46.172000+00:00,MARION,IN,PRIMARY,3834,964,35649546,4402,342692,39874,6019,1,7,0,1,0
38435,19770722_9900,62271,46,51850,RENT,11.0,HOMEIMPROVEMENT,4350,10.59,0,2020-09-04 20:42:29.008000+00:00,2020-09-04 01:26:11.350000+00:00,LAPEER,TX,PRIMARY,14213,3335,39078743,2300,1653143,8034,23971,8,5,2,0,1
38179,19581220_3576,30537,60,71000,OTHER,25.0,MEDICAL,18000,13.92,0,2020-08-29 19:24:23.489000+00:00,2020-09-02 04:09:48.914000+00:00,TIDIOUTE,NC,PRIMARY,267,3147,337364104,3744,204738,27828,28167,4,1,0,0,0
38317,19890821_9830,80863,45,82000,RENT,2.0,HOMEIMPROVEMENT,6125,17.43,0,2020-09-05 00:04:22.567000+00:00,2020-08-26 05:45:18.341000+00:00,CHERRYFIELD,CA,PRIMARY,17359,1187,36000656,7246,680873,5017,980,0,0,0,0,0
38020,19640124_8513,50458,80,22500,OTHER,22.0,VENTURE,20700,9.63,0,2020-09-12 18:21:53.264000+00:00,2020-08-29 00:44:48.296000+00:00,STONEWALL,IL,PRIMARY,8822,933,1184718073,9926,95123,9629,13147,4,6,3,1,0
38506,19760515_7368,25411,59,6000000,MORTGAGE,14.0,DEBTCONSOLIDATION,5050,8.59,0,2020-09-04 09:05:02.166000+00:00,2020-08-27 01:56:39.697000+00:00,CLEARLAKE,LA,PRIMARY,1483,9094,167249445,2222,1949896,45706,21320,0,2,0,0,0
38319,19800624_9720,43337,49,55900,OTHER,9.0,DEBTCONSOLIDATION,7125,16.07,1,2020-09-09 18:28:43.586000+00:00,2020-08-30 09:10:18.959000+00:00,RICHFIELD,KY,PRIMARY,415,1150,61237565,7581,1050555,38577,28528,7,0,0,0,1
38617,19720907_6044,2043,41,18000,MORTGAGE,17.0,VENTURE,5600,15.33,0,2020-09-02 01:24:37.820000+00:00,2020-09-03 12:16:58.345000+00:00,COLTON,NH,PRIMARY,13245,1427,13728394,5306,570198,11671,6946,4,5,0,1,0
38590,19740409_8945,49912,49,22500,MORTGAGE,15.0,EDUCATION,8000,13.79,1,2020-08-30 06:06:46.633000+00:00,2020-08-28 06:23:34.336000+00:00,HATLEY,MN,PRIMARY,2635,601,5053211,6555,1604988,36623,13491,0,7,2,0,0
38202,19971227_4757,37737,144,74628,OWN,17.0,DEBTCONSOLIDATION,8225,12.8,1,2020-09-04 16:07:10.518000+00:00,2020-08-29 11:08:50.207000+00:00,SUNFLOWER,WA,PRIMARY,13312,2178,10437837,8333,1597909,39641,13073,0,2,0,1,0
37905,19841113_8613,16866,39,165000,RENT,14.0,VENTURE,1800,10.28,0,2020-09-07 03:09:28.423000+00:00,2020-08-29 03:48:20.623000+00:00,PIRU,WI,PRIMARY,4857,1097,14385156,8598,1989390,38471,22481,0,1,2,0,0
38053,19860824_4389,35501,54,20640,MORTGAGE,4.0,EDUCATION,14500,6.91,0,2020-08-30 20:47:45.801000+00:00,2020-08-29 17:34:16.093000+00:00,WINSLOW,ME,PRIMARY,8129,2840,30399314,5596,41017,47836,24670,5,1,2,0,0
38251,19820607_1117,46807,65,44531,RENT,3.0,MEDICAL,15000,11.49,0,2020-08-29 21:32:52.118000+00:00,2020-09-04 08:28:19.701000+00:00,CEDARBLUFF,TX,PRIMARY,630,4485,15279978,2812,767464,13622,16174,3,1,2,0,0
38357,19641127_2434,98951,57,46000,MORTGAGE,0.0,EDUCATION,4375,12.86,0,2020-09-06 13:23:32.953000+00:00,2020-08-28 18:56:04.875000+00:00,BARTLETT,MS,PRIMARY,406,45281,498932754,1657,721088,47614,11740,5,0,0,0,2
37792,19580712_7377,75404,58,187000,MORTGAGE,1.0,EDUCATION,8775,12.69,0,2020-09-03 00:39:31.503000+00:00,2020-09-04 10:36:48.330000+00:00,JACK,ND,PRIMARY,384,1274,71706112,6927,909321,48788,24352,7,1,0,1,1
38479,19750114_3111,47904,36,204000,RENT,8.0,PERSONAL,9925,13.79,0,2020-08-30 11:37:08.821000+00:00,2020-09-05 15:58:46.666000+00:00,PHOENIX,IA,PRIMARY,4104,78458,16482902,8193,1163981,45459,8556,0,4,0,0,0
37839,19771028_4473,95320,61,164000,MORTGAGE,5.0,PERSONAL,14550,6.03,1,2020-08-27 21:49:39.821000+00:00,2020-09-12 15:36:42.170000+00:00,BELLE VERNON,WI,PRIMARY,1677,19062,7634682,7581,555643,43127,23956,3,0,0,1,0
38296,19601119_9391,4350,55,42000,MORTGAGE,3.0,VENTURE,8775,10.62,0,2020-08-30 13:27:16.217000+00:00,2020-09-01 08:53:31.256000+00:00,LOLETA,ND,PRIMARY,3881,579,9209211,7149,980639,23475,24316,3,0,0,0,0
37875,19950212_6602,92014,57,18000,RENT,4.0,MEDICAL,8800,17.43,0,2020-09-02 09:58:32.335000+00:00,2020-09-01 08:35:10.023000+00:00,BLOOMINGDALE,GA,PRIMARY,2484,1444,587737240,9593,953565,5017,27639,0,1,3,0,2
38256,19950709_5150,12575,36,94050,OTHER,2.0,EDUCATION,2800,8.0,1,2020-08-30 02:44:53.073000+00:00,2020-09-05 16:53:50.364000+00:00,UNION,GA,PRIMARY,19067,7043,24402768,1322,442552,29390,28905,1,3,0,0,0
38470,19610903_2193,56634,37,28800,MORTGAGE,4.0,VENTURE,8800,10.36,0,2020-09-05 07:24:52.151000+00:00,2020-08-28 05:46:51.871000+00:00,SMYRNA,PA,PRIMARY,3303,902,53898400,1509,1629060,33174,27277,0,0,1,0,0
38226,19691205_3216,75060,58,117000,OWN,17.0,MEDICAL,5050,11.49,0,2020-08-26 01:09:59.851000+00:00,2020-09-04 21:37:32.706000+00:00,HANALEI,AL,PRIMARY,1037,16631,64091099,6267,344241,27264,18760,5,0,0,0,1
38435,19601202_9878,55417,80,48000,MORTGAGE,17.0,HOMEIMPROVEMENT,25000,10.71,0,2020-09-02 16:42:19.454000+00:00,2020-08-31 15:08:59.761000+00:00,FORT WAYNE,PA,PRIMARY,4093,1905,18143880,8397,1683064,314,22187,0,5,3,0,0
37835,19640504_1276,29153,40,112000,RENT,6.0,MEDICAL,3600,17.99,0,2020-09-01 21:07:40.563000+00:00,2020-09-01 19:35:54.399000+00:00,ROANN,GA,PRIMARY,903,691,327612479,7168,871346,32008,26979,3,5,2,0,0
38633,19731023_5734,69152,41,80409,MORTGAGE,2.0,MEDICAL,18200,15.33,0,2020-08-26 23:48:11.069000+00:00,2020-09-01 16:32:22.073000+00:00,ALLENTOWN,TX,PRIMARY,1061,1175,100652410,2474,947110,10012,25021,7,1,0,0,1
37833,19931126_2514,60803,36,53000,OWN,3.0,EDUCATION,6025,13.48,0,2020-09-02 05:59:56.310000+00:00,2020-09-06 14:36:57.884000+00:00,OKAWVILLE,WV,PRIMARY,752,1121,435521603,138,1142643,42686,12114,2,3,0,1,0
38500,19870705_8757,10532,78,27040,RENT,18.0,DEBTCONSOLIDATION,4800,5.42,0,2020-09-02 01:06:16.588000+00:00,2020-09-02 15:28:54.523000+00:00,SAN FERNANDO,WV,PRIMARY,253,8013,42120859,4223,1345010,34640,24356,5,2,0,0,0
38194,19520826_1243,43314,49,75000,MORTGAGE,4.0,MEDICAL,5400,12.8,0,2020-08-26 04:31:53.411000+00:00,2020-08-30 19:15:59.637000+00:00,LOS ALAMITOS,DE,PRIMARY,948,3179,23123149,2210,984182,6875,8885,0,7,3,0,2
38444,19510329_7530,25560,73,141000,MORTGAGE,26.0,VENTURE,11000,15.38,1,2020-09-02 23:26:06.572000+00:00,2020-09-04 02:21:15.048000+00:00,LAWRENCE,ND,PRIMARY,2288,15967,39063045,4875,1877182,30248,14218,3,4,3,0,2
37738,19940418_4407,41129,40,59200,RENT,2.0,MEDICAL,2500,11.89,0,2020-08-28 17:42:39.945000+00:00,2020-08-29 00:44:48.296000+00:00,WEST GREEN,MO,PRIMARY,842,9777,740326458,3663,254925,37646,9922,4,6,0,1,0
38516,19651114_7666,92051,53,360000,MORTGAGE,7.0,PERSONAL,11250,7.88,0,2020-08-27 04:05:08.326000+00:00,2020-09-03 11:58:37.112000+00:00,BRYANTVILLE,SD,PRIMARY,887,22014,8904012,8957,265612,27813,18038,7,4,0,0,0
38439,19580204_9491,36685,59,148000,RENT,13.0,PERSONAL,7600,10.28,0,2020-08-26 10:20:36.831000+00:00,2020-08-31 09:38:37.573000+00:00,HAMPTON,WA,PRIMARY,6598,489,8801718,8350,1576599,11669,1831,6,1,3,0,2
37921,19840420_5542,13654,38,32400,OWN,12.0,EDUCATION,4600,16.29,0,2020-09-04 20:24:07.775000+00:00,2020-09-04 13:58:41.889000+00:00,CLINTON TOWNSHIP,ME,PRIMARY,1798,656,28955081,3413,1636170,36347,25112,6,1,0,0,0
38350,19701006_2691,61563,57,108000,RENT,10.0,EDUCATION,11375,15.68,0,2020-08-27 08:03:44.351000+00:00,2020-09-07 15:23:37.730000+00:00,ELEPHANT BUTTE,NV,PRIMARY,2196,1243,185404875,1224,1130098,32039,2904,1,7,0,1,0
37947,19720822_7689,54451,53,130000,RENT,4.0,DEBTCONSOLIDATION,14000,15.31,0,2020-09-06 15:13:40.349000+00:00,2020-09-01 16:32:22.073000+00:00,WESTFORD,WA,PRIMARY,1171,37189,315061217,4018,1291407,47951,18346,8,1,1,0,0
38417,19921119_7451,3745,38,130000,OWN,6.0,DEBTCONSOLIDATION,10200,13.47,1,2020-09-06 14:55:19.116000+00:00,2020-08-28 16:29:15.014000+00:00,TITUSVILLE,LA,PRIMARY,846,15967,210914068,5070,208811,21726,25950,8,6,0,0,0
38230,19621205_5072,65807,144,53800,MORTGAGE,5.0,EDUCATION,9600,16.49,0,2020-08-30 05:30:04.167000+00:00,2020-08-31 02:18:07.989000+00:00,GULF SHORES,ND,PRIMARY,1209,8279,186190432,7463,690650,24635,22841,3,0,0,0,1
38480,19870705_8757,21853,43,67619,MORTGAGE,5.0,PERSONAL,14250,11.97,0,2020-08-31 12:23:48.667000+00:00,2020-09-02 17:37:23.152000+00:00,SHAWNEE,MS,PRIMARY,713,2108,315061217,4313,46042,10968,24103,7,6,3,0,2
38540,19830614_1921,96763,62,91154,RENT,18.0,MEDICAL,20000,13.35,0,2020-08-31 04:26:36.618000+00:00,2020-08-30 11:37:08.821000+00:00,PENN RUN,VA,PRIMARY,325,17338,10017823,5289,575623,7018,15627,10,6,0,1,0
